HHKEY,ZIP_CODE,REC,FRE,MON,CC_CARD,AVRG,PC_CALC20,PSWEATERS,PKNIT_TOPS,PKNIT_DRES,PBLOUSES,PJACKETS,PCAR_PNTS,PCAS_PNTS,PSHIRTS,PDRESSES,PSUITS,POUTERWEAR,PJEWELRY,PFASHION,PLEGWEAR,PCOLLSPND,AMSPEND,PSSPEND,CCSPEND,AXSPEND,TMONSPEND,OMONSPEND,SMONSPEND,PREVPD,GMP,PROMOS,DAYS,FREDAYS,MARKDOWN,CLASSES,COUPONS,STYLES,STORES,STORELOY,VALPHON,WEB,MAILED,RESPONDED,RESPONSERATE,HI,LTFREDAY,CLUSTYPE,PERCRET,RESP
9.95561E+12,30022,281,1,178,0,178,11,0,0,0,0,0.55,0,0,0,0.44,0,0,0,0,0,1,0,0,178,0,0,0,0,0,0.7,14,545,545,0,2,0,2,1,725,Y,0,4,0,0,150.63,109,1,0,0
9.95561E+12,30034,195,2,251.97,0,125.98,11,0,0,0,0.35,0.27,0.2,0,0,0.17,0,0,0,0,0,0,0,0,251.97,0,0,0,0,0,0.54,23,610,305,0.16,5,0,6,2,285,Y,0,10,2,20,27,55.45,24,0,1
9.95561E+12,30034,236,2,245.95,1,122.97,11,0,0,0.09,0.28,0,0.44,0,0.07,0.09,0,0,0,0,0,0.31,0,100.98,144.97,0,0,0,0,0,0.44,16,242,121,0.18,7,0,8,3,285,Y,0,3,0,0,40.2,34.57,24,0,0
9.95561E+12,30022,347,1,234,0,234,11,0,0,0,0.24,0,0.25,0,0.5,0,0,0,0,0,0,0.5,0,0,234,0,0,0,0,0,0.68,19,390,390,0.04,4,0,5,1,105,Y,0,6,0,0,62.93,97.5,1,0,0
9.95561E+12,30044,114,1,104.99,1,104.99,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,104.99,0,0,0,104.99,0,0.55,14,488,488,0.3,1,0,4,1,725,Y,0,8,0,0,100,244,5,0,0
9.95561E+12,30030,152,1,77.75,0,77.75,11,0,0,0,0,0,0,0,0,0.66,0,0,0.33,0,0,0,10,0,67.75,0,0,0,77.75,0,0.68,9,509,509,0.18,3,0,3,2,285,Y,0,1,1,100,55.48,169.66,1,0,0
9.95561E+12,30045,26,30,3226.81,1,107.56,16,0.21,0.03,0.04,0.07,0.08,0.04,0.06,0.05,0.03,0.01,0.03,0.01,0.05,0.01,0.03,0,2970.61,256.2,0,356,356,956,0,0.38,18,369,12.3,0.47,33,1,195,5,2543,Y,0,9,7,77.78,7.65,4.79,16,0.28,1
9.95561E+12,30052,88,5,721.16,0,144.23,11,0.12,0.08,0,0.08,0,0.06,0.2,0.02,0.29,0,0,0.01,0.01,0.08,0,0,49.99,671.17,0,434.19,0,610.16,30,0.58,10,679,135.8,0.18,12,0,32,3,2946,Y,0,3,1,33.33,17.32,56.58,16,0,1
9.95561E+12,30084,6,44,3108.23,1,70.64,11,0.11,0.01,0.05,0.06,0.2,0.09,0.03,0.09,0.05,0,0.03,0,0.04,0,0.14,1040.42,20,1854.67,193.14,1508.76,395.66,1850.49,246.16,0.31,22,679,15.43,0.35,22,7,147,11,105,Y,0,9,8,88.89,10.88,5.06,15,0.23,1
9.95561E+12,30058,66,10,292.85,1,29.28,11,0.2,0.03,0.02,0,0,0,0.04,0,0.09,0.18,0,0,0.14,0.01,0,0,0,292.85,0,35.4,0,173.63,0,0.55,24,642,64.2,0.26,12,2,21,4,105,Y,0,10,5,50,13.97,19.45,24,0.93,0
9.95561E+12,30338,238,4,694.57,1,173.64,16,0.07,0,0.03,0.05,0.39,0.19,0.14,0,0,0,0,0.02,0.04,0.03,0.22,0,356.49,28.18,309.9,0,0,0,0,0.58,10,354,88.5,0.16,15,0,24,5,5046,Y,0,1,0,0,27.95,70.8,1,0,0
9.95561E+12,30033,127,3,240.43,1,80.14,19,0.16,0.08,0.03,0.12,0,0.12,0.22,0.02,0.2,0,0,0,0,0,0,0,0,89.48,150.95,0,0,79.5,0,0.29,18,657,219,0.31,10,1,14,2,4204,Y,0,5,0,0,16,131.4,8,0,0
9.95561E+12,30005,180,1,142.99,0,142.99,11,0,0.16,0,0.66,0,0,0.16,0,0,0,0,0,0,0,0,0,0,142.99,0,0,0,142.99,0,0.6,6,180,180,0.2,4,0,6,1,4526,Y,0,1,0,0,49.76,180,1,0,0
9.95561E+12,30041,111,4,268.97,0,67.24,16,0.36,0,0.1,0.49,0,0,0,0,0,0,0,0.03,0,0,0,0,219.98,48.99,0,0,0,58.98,78,0.63,20,541,135.25,0,6,0,8,3,2787,Y,0,10,1,10,38.65,67.62,4,0,0
9.95561E+12,30087,124,3,278.49,0,92.83,16,0.03,0,0,0,0.3,0,0.27,0,0.24,0,0,0,0,0,0.3,0,266.99,11.5,0,0,0,278.49,0,0.65,7,150,50,0.03,4,0,5,4,1628,Y,0,1,0,0,31.6,25,10,0.17,1
9.95561E+12,30066,51,3,225.43,0,75.14,11,0.21,0.04,0,0.31,0,0,0.1,0.17,0,0,0,0.04,0,0.09,0,0,51.48,173.95,0,51.48,0,51.48,54.98,0.51,15,455,151.66,0.19,9,0,13,3,111,N,0,6,0,0,20.43,41.36,3,0,0
9.95561E+12,30084,241,1,100.47,0,100.47,11,0.17,0,0,0.69,0,0,0,0,0,0,0,0,0.12,0,0,0,0,100.47,0,0,0,0,0,0.35,4,241,241,0.32,4,0,5,1,725,Y,0,1,0,0,53.26,241,27,0,0
9.95561E+12,28803,338,1,309,0,309,11,0.36,0,0.25,0,0,0.19,0.08,0,0,0,0,0,0.11,0,0.19,0,0,309,0,0,0,0,0,0.68,19,338,338,0,6,0,7,1,102,Y,0,6,0,0,28.71,338,8,0,0
9.95561E+12,30041,291,2,228.99,0,114.49,11,0,0,0,0.07,0.43,0.25,0,0.21,0,0,0,0,0,0.01,0.9,0,0,228.99,0,0,0,0,0,0.68,16,496,248,0.03,5,0,5,2,80,Y,0,5,0,0,112.24,165.33,4,0,0
9.95561E+12,30067,65,12,1024.18,0,85.34,16,0.16,0,0.02,0.17,0.04,0.03,0.02,0,0.07,0.18,0,0,0.01,0,0,0,1012.19,11.99,0,0,0,334.99,0,0.6,13,427,35.58,0.13,13,0,32,4,2679,N,0,5,1,20,10.31,25.11,12,0.35,0
9.95561E+12,30064,155,6,590.48,0,98.41,11,0.31,0,0,0.07,0.15,0.36,0,0,0,0,0,0,0,0,0.51,0,236.99,328.5,24.99,0,0,147.99,186,0.64,17,678,113,0.09,5,0,14,5,105,Y,0,8,3,37.5,52.8,37.66,1,0.09,0
9.95561E+12,30013,29,4,454.61,1,113.65,16,0.18,0,0,0.14,0.05,0,0,0.04,0.02,0.21,0,0,0.07,0,0,0,431.21,23.4,0,40,40,265.62,0,0.39,19,688,172,0.28,13,1,26,3,1628,Y,0,10,2,20,11.29,15.63,4,0.35,0
9.95561E+12,30088,312,1,136.84,0,136.84,11,0,0,0.1,0.32,0.1,0,0,0.28,0.16,0,0,0,0,0,0,0,46.87,89.97,0,0,0,0,136.84,0,10,312,312,0.34,6,0,8,2,4724,Y,0,2,0,0,24.18,62.4,3,0,0
9.95561E+12,30135,292,3,162.49,0,54.16,11,0.56,0.1,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,142.49,20,0,0,0,0,0.51,15,674,224.66,0.34,3,0,9,2,111,Y,0,6,0,0,37.92,134.8,11,0.12,0
9.95561E+12,30064,68,7,362.1,1,51.72,11,0.05,0,0,0.33,0,0,0,0,0.13,0,0,0.36,0,0.06,0,0,0,362.1,0,41.23,0,233.72,0,0.61,18,653,93.28,0.25,8,1,13,4,111,Y,0,7,2,28.57,27.59,38.41,5,0.04,0
9.95561E+12,30127,173,3,189.99,0,63.33,11,0.38,0,0,0,0,0.46,0,0,0,0,0,0,0,0,0.26,0,0,189.99,0,0,0,189.99,0,0.58,5,323,107.66,0.17,3,1,7,2,63,Y,0,0,0,0,43.18,107.66,27,0.17,0
9.95561E+12,30122,42,2,169.42,0,84.71,11,0,0,0,0.51,0,0,0.08,0,0.35,0,0,0,0.04,0,0,0,47.97,121.45,0,169.42,0,169.42,0,0.28,18,650,325,0.4,4,0,9,3,111,Y,0,8,0,0,39.85,92.85,18,0,0
9.95561E+12,30189,25,5,383.69,1,76.73,16,0.12,0.04,0,0.14,0.21,0,0.14,0.09,0,0,0,0,0.21,0,0,0,281.61,62.2,39.88,334.2,50.49,334.2,0,0.37,21,683,136.6,0.41,7,2,21,4,1614,Y,0,7,3,42.86,15.86,29.69,17,0.02,0
9.95561E+12,30101,270,1,291.74,0,291.74,16,0.3,0,0,0.16,0,0,0,0.31,0,0,0.21,0,0,0,0,0,228.75,62.99,0,0,0,0,0,0.56,4,270,270,0.16,5,0,6,2,1623,Y,0,2,0,0,26.57,135,6,0,0
9.95561E+12,30135,109,1,89.97,0,89.97,11,0,0,0,0.33,0,0.44,0.22,0,0,0,0,0,0,0,0,0,0,89.97,0,0,0,89.97,0,0.5,6,109,109,0.23,3,0,3,1,111,Y,0,0,0,0,35.8,109,16,0,0
9.95561E+12,30122,168,3,764.08,0,254.69,15,0.19,0.01,0.05,0.05,0.31,0.12,0.03,0.08,0.09,0,0,0,0.01,0.02,0.07,0,0,287.23,476.85,0,0,199.95,0,0.6,19,299,99.66,0.07,14,0,24,2,5103,Y,0,4,0,0,18.31,49.83,18,0,0
9.95561E+12,30179,146,3,402.13,1,134.04,11,0.04,0.02,0,0.06,0.29,0.4,0,0,0.15,0,0,0,0,0,0.14,0,0,59,343.13,0,0,59,0,0.63,6,251,83.66,0.05,6,0,9,2,111,Y,0,0,0,0,30.37,41.83,38,0,0
9.95561E+12,30134,338,1,119.94,0,119.94,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.94,0,0,0,0,0,0.4,14,338,338,0.38,1,0,6,1,285,N,0,4,0,0,100,338,42,0,0
9.95561E+12,30101,362,1,925,0,925,11,0.29,0,0,0,0.22,0.13,0,0.16,0,0,0,0.12,0.05,0,0.11,0,0,925,0,0,0,0,0,0.68,15,362,362,0,9,0,20,1,3,Y,0,6,0,0,21.4,181,1,0,0
9.95561E+12,30189,187,3,638.41,1,212.8,11,0.12,0,0,0.26,0,0,0,0.06,0,0,0.29,0,0.2,0.04,0,0,0,638.41,0,0,0,0,0,0.61,21,631,210.33,0.21,11,0,20,1,105,Y,0,9,2,22.22,21.96,90.14,3,0,0
9.95561E+12,30126,20,12,357.38,0,29.78,16,0.12,0.09,0.02,0.14,0,0.18,0.07,0.09,0.1,0,0,0.02,0,0.01,0,0,181.98,175.4,0,215.9,32.5,236.89,0,0.15,17,503,41.91,0.39,16,0,28,2,1605,Y,0,9,2,22.22,10.74,21.86,11,0.11,0
9.95561E+12,30189,94,1,99.97,0,99.97,11,0,0,0,0.59,0,0.4,0,0,0,0,0,0,0,0,0,0,0,99.97,0,0,0,99.97,0,0.51,5,94,94,0,2,0,3,1,102,Y,0,0,0,0,51.99,94,6,0,0
9.95561E+12,30102,45,17,1662.92,1,97.81,11,0.17,0.02,0,0.07,0.17,0.19,0.04,0.05,0,0.06,0,0,0.005725,0.02,0.12,0,0,1313.75,349.17,100.74,0,800.03,205.04,0.57,24,683,40.17,0.23,19,4,60,4,111,Y,0,9,6,66.67,13.23,15.52,2,0.18,0
9.95561E+12,30135,46,15,940.37,1,62.69,16,0.1,0,0.03,0.06,0.3,0.19,0.04,0.13,0.02,0,0,0,0,0.02,0.01,0,475.93,22.49,441.95,141.55,0,260.52,61.49,0.48,28,688,45.86,0.23,14,0,38,5,1605,Y,0,10,5,50,17.1,17.64,4,0.07,1
9.95561E+12,30114,55,2,195.41,0,97.7,16,0.5,0.12,0,0,0,0.14,0.23,0,0,0,0,0,0,0,0,0,0,195.41,0,195.41,0,195.41,0,0.45,0,62,31,0.28,4,0,11,1,1603,Y,1,0,0,0,34.05,8.85,16,0,0
9.95561E+12,30082,71,6,560.55,0,93.42,11,0,0,0,0.25,0.35,0.08,0,0.18,0,0,0.08,0.02,0,0.00603,0,0,59,501.55,0,13,0,39.99,74,0.55,29,581,96.83,0.09,9,0,15,2,111,Y,0,10,4,40,23.96,36.31,8,0,0
9.95561E+12,30168,148,3,373.96,0,124.65,11,0.3,0,0,0.08,0,0,0,0.13,0.27,0,0,0.01,0.04,0,0,0,0,373.96,0,0,0,279.97,0,0.52,11,308,102.66,0.24,8,0,14,3,285,Y,1,2,1,50,20.19,77,18,0.14,0
9.95561E+12,30168,44,3,138.86,1,46.28,18,0,0,0.17,0.31,0,0,0,0,0.44,0,0,0,0,0.07,0,104.4,24.48,9.98,0,128.88,0,138.86,0,0.61,3,129,43,0.13,4,1,6,3,3812,Y,0,0,0,0,32.72,43,18,0,0
9.95561E+12,30132,201,2,176.99,0,88.49,11,0.38,0,0,0,0,0.33,0,0,0.28,0,0,0,0,0,0.33,0,0,176.99,0,0,0,0,0,0.64,17,645,322.5,0,3,0,4,2,4270,Y,0,10,1,10,44.96,46.07,16,0,0
9.95561E+12,44420,271,2,128.95,0,64.47,11,0.15,0,0,0.16,0.15,0.31,0.21,0,0,0,0,0,0,0,0,0,59.98,68.97,0,0,0,0,0,0.3,9,634,317,0.18,5,0,5,2,2847,Y,0,3,0,0,21.78,105.66,10,0,0
9.95561E+12,30127,37,4,372.12,1,93.03,11,0.11,0,0,0.21,0.38,0.23,0.04,0,0,0,0,0,0,0,0.14,0,0,372.12,0,64.96,0,342.13,0,0.51,2,544,136,0.21,6,1,11,1,111,Y,0,1,0,0,28.92,27.2,6,0,1
9.95561E+12,30101,39,13,333.56,1,25.65,16,0.19,0.03,0,0.01,0.04,0,0.04,0.12,0,0,0,0,0,0,0,0,276.62,56.94,0,0,0,152.63,179.94,0.43,18,678,52.15,0.24,11,2,34,4,1623,Y,0,7,4,57.14,5.97,18.83,16,1.14,0
9.95561E+12,30120,105,1,84.97,0,84.97,11,0,0,0,0.7,0,0,0,0,0,0,0,0,0.29,0,0,0,0,84.97,0,0,0,84.97,0,0.57,1,105,105,0.13,2,0,3,1,810,Y,0,0,0,0,58.47,105,38,0,0
9.95561E+12,30114,201,2,100.47,1,50.23,11,0.41,0,0,0,0,0,0,0,0,0,0,0,0.06,0.04,0,0,0,100.47,0,0,0,0,0,0.51,14,657,328.5,0.17,3,0,8,2,102,Y,0,6,0,0,18.24,131.4,16,0.89,0
9.95561E+12,30126,78,2,431.56,0,215.78,17,0.05,0,0,0.31,0.3,0.21,0,0,0,0,0,0.11,0,0,0,0,0,74.68,356.88,431.56,0,431.56,0,0.53,19,383,191.5,0.14,6,1,16,2,5581,Y,0,5,1,20,25.11,38.3,10,0,1
9.95561E+12,30144,248,2,286.08,1,143.04,11,0,0,0,0.07,0,0,0.09,0,0,0,0.48,0,0.34,0,0,0,0,286.08,0,0,0,0,0,0.41,23,569,284.5,0.49,5,1,7,1,102,Y,0,10,0,0,37.17,113.8,11,0,0
9.95561E+12,30101,3,4,377.82,1,94.45,11,0,0,0.05,0.24,0,0,0.04,0.07,0,0.15,0,0.02,0.1,0.01,0,0,0,377.82,0,171.98,171.98,377.82,0,0.41,5,103,25.75,0.34,14,2,21,2,111,Y,0,2,0,0,10.74,11.44,18,0.36,0
9.95561E+12,30135,10,23,1585.31,1,68.92,17,0.12,0.02,0.01,0.06,0.11,0.12,0.02,0.1,0.16,0,0,0.03,0.03,0.02,0,0,0,1.99,1583.32,278.22,259.45,828.73,270.26,0.4,9,493,21.43,0.27,33,3,106,4,5581,Y,0,2,1,50,8.95,7.04,16,0.16,1
9.95562E+12,30104,261,2,244.47,1,122.23,11,0,0,0,0,0.79,0.2,0,0,0,0,0,0,0,0,0,0,0,244.47,0,0,0,0,0,0.46,16,697,348.5,0.32,2,0,4,2,576,Y,0,6,0,0,67.94,99.57,38,0,0
9.95562E+12,30121,13,3,265.5,1,88.5,11,0.35,0,0.14,0.07,0.12,0.09,0,0,0.19,0,0,0.02,0,0,0,0,0,265.5,0,76,76,171.25,0,0.36,19,696,232,0.48,8,1,11,1,111,Y,0,10,3,30,21.24,58,38,0,0
9.95562E+12,30180,313,2,99.48,0,49.74,11,0,0.1,0,0,0.43,0,0.25,0.21,0,0,0,0,0,0,0,0,0,64.5,34.98,0,0,0,64.5,0.53,10,676,338,0.17,4,0,4,2,105,Y,0,4,1,25,30.89,169,31,0,0
9.95562E+12,30152,60,6,869.9,1,144.98,16,0.01,0,0.03,0.12,0.11,0.05,0,0.18,0.29,0.05,0,0.04,0,0,0.09,0,855.9,14,0,413.46,0,669.41,0,0.51,15,680,113.33,0.22,12,1,27,3,1605,Y,0,9,2,22.22,16.79,26.15,10,0.08,0
9.95562E+12,30127,179,4,354.47,0,88.61,11,0,0.05,0,0.27,0,0,0,0.04,0,0,0.47,0.03,0.11,0,0,0,0,354.47,0,0,0,14.99,253,0.67,14,335,83.75,0.02,7,0,8,2,111,Y,0,4,0,0,32.08,47.85,16,0,1
9.95562E+12,60564,265,1,232.5,0,232.5,11,0.25,0,0.41,0,0,0,0.33,0,0,0,0,0,0,0,0,0,96,136.5,0,0,0,0,0,0.64,7,265,265,0.14,3,0,6,2,559,Y,0,2,0,0,34.63,132.5,14,0,0
9.95562E+12,30135,72,2,92.46,0,46.23,19,0,0.38,0,0,0,0,0.48,0,0,0,0,0,0,0.12,0,0,0,65.46,27,65.46,0,92.46,0,0.42,5,627,313.5,0.36,4,0,9,3,4270,Y,0,3,1,33.33,40.07,36.88,38,0,0
9.95562E+12,30152,15,7,598.49,1,85.49,16,0.18,0.05,0.03,0.2,0.16,0.11,0.07,0.07,0.02,0,0,0,0.01,0,0,0,572.99,17.5,8,456.99,456.99,456.99,0,0.1,18,605,86.42,0.48,15,0,44,3,1605,Y,0,6,2,33.33,13.18,26.3,4,0.06,0
9.95562E+12,30117,4,9,343.41,1,38.15,15,0.07,0.01,0,0.23,0,0,0.07,0.16,0.08,0.18,0,0.01,0,0.03,0,0,119.49,36.99,186.93,57.99,57.99,111.99,0,0.18,13,670,74.44,0.34,14,0,23,8,5103,Y,0,5,1,20,14.12,20.93,35,0.11,1
9.95562E+12,30135,126,6,834.31,0,139.05,19,0.11,0,0,0.11,0.28,0.03,0.01,0.04,0.37,0,0,0,0,0,0,0,0,24.5,809.81,0,0,159.95,0,0.62,11,362,60.33,0.05,9,0,13,2,4270,N,0,1,0,0,25.63,30.16,10,0,0
9.95562E+12,30263,285,3,187.21,0,62.4,16,0.31,0.07,0.08,0,0,0,0.14,0,0,0,0,0,0.1,0,0,0,101.25,27.98,57.98,0,0,0,0,0.53,21,472,157.33,0.23,5,0,10,3,1605,N,0,9,1,11.11,14.14,67.42,16,0.39,0
9.95562E+12,30238,136,4,420.89,0,105.22,11,0.07,0,0.34,0.01,0.25,0.14,0,0.05,0,0,0,0,0,0,0,0,0,258.92,161.97,0,0,7,203.94,0.58,21,634,158.5,0,8,0,16,3,5582,Y,0,7,2,28.57,21.92,39.62,11,0.11,0
9.95562E+12,30058,229,2,169.44,0,84.72,11,0.15,0,0,0,0.28,0.17,0,0,0.17,0,0,0,0.2,0,0,0,77.98,91.46,0,0,0,0,0,0.28,10,306,153,0.38,6,0,7,3,1628,Y,0,1,0,0,21.02,102,24,0,0
9.95562E+12,30296,201,2,348.94,0,174.47,11,0.1,0,0,0.17,0.42,0.14,0.11,0,0,0,0,0,0.03,0,0,0,0,295.97,52.97,0,0,0,0,0.61,9,248,124,0.05,6,0,9,2,111,Y,0,2,0,0,25.81,41.33,10,0,1
9.95562E+12,30215,24,16,2971.15,1,185.69,16,0.09,0.04,0.07,0.04,0.19,0.05,0.07,0.02,0.02,0.07,0.03,0.001791,0.08,0.04,0,0,2134.95,59,777.2,635.96,288.99,818.9,846.7,0.61,27,670,41.87,0.08,27,1,99,6,5104,Y,0,10,7,70,8.47,17.63,7,0.12,0
9.95562E+12,30281,11,8,245.24,0,30.65,16,0.1,0,0,0.39,0.2,0,0.04,0.1,0,0,0,0,0.08,0,0,0,189.86,31.4,23.98,147.77,46.8,206.27,14.99,0.22,15,677,84.62,0.42,9,0,15,6,2636,Y,0,8,2,25,22.77,52.07,16,0.06,0
9.95562E+12,30214,187,1,216,0,216,11,0,0,0.13,0.18,0.45,0,0,0.22,0,0,0,0,0,0,0.68,0,0,216,0,0,0,0,0,0.71,5,187,187,0,4,0,4,1,105,N,0,1,0,0,78.16,187,6,0,0
9.95562E+12,30228,13,5,419.87,0,83.97,17,0,0.04,0,0.13,0.28,0.25,0,0.24,0,0,0,0,0,0.03,0,0,0,37.93,416.92,152.5,152.5,416.92,37.93,0.32,12,566,113.2,0.28,10,0,19,5,5582,Y,0,7,2,28.57,23.26,37.73,16,0.08,1
9.95562E+12,30236,91,5,667.43,0,133.48,19,0.13,0.01,0.11,0.24,0.1,0.09,0.12,0.11,0,0,0,0.005735,0,0,0.09,371.9,0,156.21,139.32,0,0,164.32,0,0.38,15,659,131.8,0.18,11,0,30,4,5582,Y,0,6,2,33.33,15.07,47.07,6,0.04,0
9.95562E+12,30215,54,7,516.9,0,73.84,16,0.21,0.09,0,0.05,0,0.09,0.13,0,0,0,0.24,0,0.06,0,0,0,428.92,20,67.98,91.98,0,199.97,0,0.56,19,629,89.85,0.26,9,0,16,7,2787,Y,0,8,0,0,14.83,52.41,16,0.11,0
9.95562E+12,30276,299,2,122.49,0,61.24,11,0.59,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,122.49,0,0,0,0,0,0.57,14,334,167,0.16,2,0,4,1,725,Y,0,4,0,0,51.99,167,28,0,0
9.95562E+12,30294,32,2,215.93,0,107.96,11,0.5,0,0.02,0.08,0,0,0.09,0.19,0,0,0,0,0.09,0,0,0,0,215.93,0,129.96,0,129.96,0,0.47,6,334,167,0.25,7,0,11,2,105,N,0,3,0,0,31.82,167,16,0,0
9.95562E+12,30236,26,3,211.06,1,70.35,11,0,0.04,0,0,0.37,0,0,0.28,0.14,0,0,0.06,0.08,0,0,0,0,138,73.06,193.06,120,193.06,0,0.43,15,696,232,0.38,6,0,7,3,102,Y,0,6,1,16.67,26.02,43.5,10,0,1
9.95562E+12,30296,23,2,89.99,0,44.99,19,0.42,0,0,0.44,0,0,0,0,0,0,0,0.13,0,0,0,0,0,50,39.99,50,50,50,0,0.69,2,187,93.5,0,3,0,3,2,4271,Y,0,0,0,0,39.35,46.75,25,0,0
9.95562E+12,30265,20,11,432.39,1,39.3,19,0.17,0.07,0.07,0.04,0.06,0,0.13,0.01,0.08,0,0,0,0.06,0,0,0,0,80.8,351.59,0,25.98,156.68,0,0.43,12,279,25.36,0.26,16,3,26,8,4270,Y,1,2,1,50,7.65,10.33,16,0.37,1
9.95562E+12,30281,130,10,691.56,0,69.15,11,0.29,0.08,0,0.14,0.09,0,0.03,0,0,0,0,0,0.05,0,0.09,0,16.11,590.48,84.97,0,0,33.09,352.48,0.62,4,327,32.7,0.05,11,0,32,8,102,Y,1,0,0,0,13.75,27.25,16,0.44,0
9.95562E+12,30214,292,2,250.71,0,125.35,11,0.24,0,0,0,0.4,0.28,0,0.06,0,0,0,0,0,0,0,0,0,250.71,0,0,0,0,0,0.45,13,293,146.5,0.36,4,0,8,2,105,N,0,4,0,0,30.61,97.66,6,0,0
9.95562E+12,30269,342,1,83,0,83,11,0.59,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,83,0,0,0,0,0,0.61,13,342,342,0.18,2,0,3,1,102,N,0,4,0,0,51.63,342,5,0,0
9.95562E+12,30253,40,6,430.88,0,71.81,11,0.23,0,0.18,0.03,0,0,0.08,0.09,0.08,0,0,0,0,0,0,0,0,327.93,102.95,79.92,0,79.92,0,0.58,10,354,59,0.15,10,0,22,3,102,N,0,0,0,0,11.37,50.57,16,0.39,0
9.95562E+12,30240,212,1,84.99,0,84.99,11,0.7,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.99,0,0,0,0,0,0.09,3,212,212,0.41,2,0,3,1,609,Y,0,2,0,0,58.48,212,23,0,0
9.95562E+12,30281,245,1,90.97,0,90.97,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,90.97,0,0,0,0,0,0.31,7,602,602,0.3,2,0,3,1,2994,Y,0,1,0,0,100,120.4,16,0,0
9.95562E+12,30238,95,12,1389.7,1,115.8,16,0.17,0,0,0.18,0.09,0.04,0.23,0.19,0.06,0,0,0,0.02,0,0,0,1275.73,29,84.97,0,0,355.99,443.74,0.66,20,565,47.08,0.07,13,0,36,5,1623,Y,0,10,6,60,16.82,31.38,11,0,0
9.95562E+12,30240,300,1,169.49,0,169.49,11,0.17,0,0,0,0,0,0,0,0,0,0.82,0,0,0,0,0,0,169.49,0,0,0,0,0,0.52,12,300,300,0.45,2,0,2,1,609,Y,0,4,0,0,70.87,300,16,0,0
9.95562E+12,30281,359,1,387.98,0,387.98,11,0,0,0,0.37,0.25,0.3,0,0,0,0,0,0,0.05,0.01,0.4,0,118,269.98,0,0,0,0,0,0.67,16,620,620,0.06,6,0,10,2,5046,Y,0,5,0,0,46.6,124,16,0,0
9.95562E+12,30236,263,1,100.48,0,100.48,11,0,0,0,0.28,0.27,0,0.2,0,0,0,0,0,0.17,0.04,0,0,0,100.48,0,0,0,0,0,0.48,4,263,263,0.17,5,0,5,1,306,Y,0,1,0,0,23.86,263,16,0,0
9.95562E+12,30252,25,4,252.34,1,63.08,16,0.36,0,0,0,0,0.45,0,0,0,0,0,0,0.09,0.08,0.23,0,59,28.39,164.95,164.95,5.99,164.95,0,0.55,12,372,93,0.23,5,0,13,4,4507,Y,0,4,1,25,40.85,24.8,42,0,0
9.95562E+12,30281,9,13,1947.7,1,149.82,16,0.13,0.05,0.07,0.06,0.01,0,0.11,0.15,0.22,0,0,0.01,0.07,0,0,0,1849.46,98.24,0,336.52,0,1336.75,0,0.49,19,359,27.61,0.25,17,4,84,5,1623,Y,1,5,3,60,12.53,10.55,16,0.07,1
9.95562E+12,30238,82,3,960.51,1,320.17,11,0.12,0.02,0,0.04,0.4,0.17,0.02,0.05,0,0.13,0,0,0,0.01,0,0,75.6,884.91,0,75.6,0,75.6,0,0.6,18,495,165,0.1,11,0,19,3,105,Y,0,9,3,33.33,23.16,35.35,11,0,1
9.95562E+12,30276,69,4,159.41,0,39.85,19,0.25,0,0.14,0.1,0,0.15,0,0.26,0,0,0,0.03,0.03,0,0,0,0,25.98,133.43,59.47,0,133.43,0,0.31,3,275,68.75,0.19,8,0,9,3,4271,Y,0,0,0,0,19.24,30.55,38,0,0
9.95562E+12,30080,120,10,334.41,1,33.44,11,0.16,0,0,0,0,0,0.03,0.18,0.03,0.09,0,0,0,0.01,0,0,0,315.43,18.98,0,0,49.03,152.96,0.44,23,691,69.1,0.19,11,2,22,4,111,Y,0,10,3,30,7.13,19.74,18,0.92,1
9.95562E+12,30339,179,11,2106.22,0,191.47,11,0.15,0,0.03,0.13,0.05,0.17,0.03,0.07,0.07,0.11,0.09,0,0,0.01,0.05,628.38,0,1477.84,0,0,0,44,638.97,0.56,21,527,47.9,0.16,19,0,55,3,3856,Y,1,8,1,12.5,11.76,29.27,12,0.02,0
9.95562E+12,30318,46,2,183.98,0,91.99,11,0,0.08,0,0,0.38,0.34,0,0,0,0,0,0,0.19,0,0.38,0,0,183.98,0,69.99,0,69.99,0,0.59,0,551,275.5,0.2,5,0,5,2,111,Y,0,0,0,0,45.32,78.71,32,0,0
9.95562E+12,30346,154,2,194,1,97,16,0,0.1,0,0.15,0,0,0,0.19,0,0,0.45,0.1,0,0,0,0,87,107,0,0,0,87,0,0.57,16,595,297.5,0.2,6,2,6,2,1623,Y,0,9,2,22.22,28.46,99.16,1,0,0
